m_1932,407680,29
m_1932,407690,28
m_1932,407750,25
m_1932,407810,20
m_1932,407940,18
m_1932,407950,21
m_1932,407990,18
m_1932,408050,20
m_1932,408080,19
m_1932,408460,19
m_1932,408630,21
m_1932,408690,25
m_1932,408860,25
m_1932,408900,24
m_1932,408940,27
m_1932,409050,32
m_1932,409100,36
m_1932,409140,23
m_1932,409280,28
m_1932,409430,22
m_1932,409620,26
m_1932,409740,21
m_1932,409750,27
m_1932,409870,31
m_1932,409890,25
m_1932,409920,29
m_1932,410030,26
m_1932,410050,32
m_1932,410060,47
m_1932,410110,48
m_1932,410390,43
m_1932,410410,45
m_1932,410420,43
m_1932,410430,45
m_1932,410490,43
m_1932,410550,43
m_1932,410660,44
m_1932,410750,45
m_1932,410780,22
m_1932,410800,26
m_1932,410860,30
m_1932,411170,21
m_1932,411200,20
m_1932,411220,23
m_1932,411270,25
m_1932,411290,38
m_1932,411360,32
m_1932,411380,30
m_1932,411480,28
m_1932,411560,36
m_1932,411690,28
m_1932,411700,27
m_1932,411800,42
m_1932,411860,22
m_1932,411880,25
m_1932,412050,26
m_1932,412060,25
m_1932,412300,38
m_1932,412440,28
m_1932,412490,26
m_1932,412830,26
m_1932,412910,21
m_1932,412960,21
m_1932,412990,22
m_1932,413130,23
m_1932,413170,20
m_1932,413320,28
m_1932,413330,29
m_1932,413350,30
m_1932,413410,31
m_1932,413470,31
m_1932,413500,29
m_1932,413740,26
m_1932,413760,28
m_1932,413850,25
m_1932,413860,26
m_1932,413990,23
m_1932,414000,23
m_1932,414030,26
m_1932,414060,23
m_1932,414160,27
m_1932,414350,29
m_1932,414470,25
m_1932,414480,24
m_1932,414560,24
m_1932,414590,25
m_1932,414630,26
m_1932,414810,24
m_1932,415020,21
m_1932,415040,25
m_1932,415050,23
m_1932,415060,26
m_1932,415070,25
m_1932,415080,23
m_1932,415140,26
m_1932,415280,28
m_1932,415440,26
m_1932,415480,27
m_1932,415570,31
m_1932,415580,30
m_1932,415590,29
m_1932,415670,22
m_1932,415840,29
m_1932,415960,25
m_1932,416030,33
m_1932,416300,30
m_1932,416320,27
m_1932,416440,25
m_1932,416490,23
m_1932,416500,23
m_1932,416570,23
m_1932,416610,20
m_1932,416750,29
m_1932,416760,37
m_1932,416960,29
m_1932,416970,30
m_1932,417120,39
m_1932,417500,32
m_1932,417640,25
m_1932,417810,26
m_1932,417840,26
m_1932,418080,29
m_1932,418170,25
m_1932,418200,22
m_1932,418250,24
m_1932,418260,25
m_1932,418270,26
m_1932,418300,24
m_1932,418350,23
m_1932,418400,25
m_1932,418430,22
m_1932,418450,25
m_1932,418740,23
m_1932,418790,24
m_1932,418910,21
m_1932,418920,23
m_1932,419040,19
m_1932,419170,31
m_1932,419260,37
m_1932,419290,29
m_1932,419470,33
m_1932,419630,34
m_1932,419840,42
m_1932,419870,42
m_1932,419960,27
m_1932,420140,30
m_1932,420190,30
m_1932,420300,37
m_1932,420340,34
m_1932,420360,29
m_1932,420450,23
m_1932,420500,27
m_1932,420670,40
m_1932,420680,37
m_1932,420690,33
m_1932,420750,34
m_1932,420950,32
m_1932,421160,25
m_1932,421490,36
m_1932,421640,29
m_1932,421790,31
m_1932,421940,29
m_1932,422070,28
m_1932,422270,39
m_1932,422330,34
m_1932,422350,37
m_1932,422370,30
m_1932,422390,32
m_1932,422450,30
m_1932,422610,27
m_1932,422980,42
m_1932,423010,32
m_1932,423090,31
m_1932,423210,39
m_1932,423390,25
m_1932,423430,24
m_1932,423570,25
m_1932,423650,30
m_1932,423660,29
m_1932,423720,37
m_1932,423780,39
m_1932,423790,37
m_1932,423880,30
m_1932,423890,30
m_1932,423930,31
m_1932,423950,34
m_1932,423990,30
m_1932,424000,30
m_1932,424110,28
m_1932,424170,31
m_1932,424260,30
m_1932,424340,26
m_1932,424370,26
m_1932,424420,24
m_1932,424480,21
m_1932,424560,22
m_1932,424690,24
m_1932,424700,21
m_1932,424780,26
m_1932,424820,30
m_1932,424940,24
m_1932,425350,32
m_1932,425460,23
m_1932,425470,24
m_1932,425480,22
m_1932,425680,25
m_1932,425690,25
m_1932,425770,25
m_1932,425820,23
m_1932,425880,24
m_1932,426080,24
m_1932,426210,27
m_1932,426440,33
m_1932,426510,32
m_1932,426580,29
m_1932,426670,31
m_1932,426710,28
m_1932,426780,25
m_1932,426880,30
m_1932,426900,30
m_1932,427060,28
m_1932,427180,25
m_1932,427190,27
m_1932,427270,33
m_1932,427420,29
m_1932,427430,26
m_1932,427740,21
m_1932,427800,28
m_1932,427950,36
m_1932,427990,23
m_1932,428110,24
m_1932,428180,23
m_1932,428330,22
m_1932,428370,22
m_1932,428470,22
m_1932,428500,32
m_1932,428530,47
m_1932,428710,40
m_1932,428790,25
m_1932,428830,29
m_1932,428870,24
m_1932,428930,26
m_1932,429030,27
m_1932,429040,26
m_1932,429140,27
m_1932,429170,37
m_1932,429250,24
m_1932,429310,25
m_1932,429430,26
m_1932,429670,47
m_1932,429730,29
m_1932,429740,25
m_1932,429750,26
m_1932,429880,29
m_1932,429930,24
m_1932,429940,25
m_1932,430050,29
m_1932,430090,21
m_1932,430320,30
m_1932,430340,24
m_1932,430440,25
m_1932,430830,27
m_1932,430930,16
m_1932,431030,22
m_1932,431210,23
m_1932,431270,21
m_1932,431320,20
m_1932,431440,28
m_1932,431500,19
m_1932,431510,20
m_1932,431600,24
m_1932,431770,24
m_1932,431780,23
m_1932,432060,23
m_1932,432140,32
m_1932,432150,50
m_1932,432160,43
m_1932,432310,25
m_1932,432330,30
m_1932,432370,36
m_1932,432390,34
m_1932,432420,36
m_1932,432520,39
m_1932,432660,42
m_1932,432730,32
m_1932,432830,34
m_1932,433000,37
m_1932,433050,40
m_1932,433310,32
m_1932,433670,30
m_1932,433830,28
m_1932,433860,30
m_1932,433920,31
m_1932,434070,38
m_1932,434090,49
m_1932,434200,44
m_1932,434210,45
m_1932,434360,51
m_1932,434620,54
m_1932,434750,27
m_1932,434780,23
m_1932,434870,40
m_1932,434880,42
m_1932,434930,50
m_1932,434980,25
m_1932,435180,33
m_1932,435600,20
m_1932,435680,23
m_1932,435730,29
m_1932,435800,25
m_1932,435850,29
m_1932,435880,32
m_1932,435950,31
m_1932,435970,29
m_1932,436470,45
m_1932,436530,47
m_1932,436550,44
m_1932,436610,45
m_1932,436740,37
m_1932,436960,36
m_1932,437220,32
m_1932,437230,34
m_1932,437390,41
m_1932,437480,27
m_1932,437540,28
m_1932,437580,27
m_1932,437620,23
m_1932,437670,24
m_1932,437810,26
m_1932,437870,21
m_1932,437920,26
m_1932,437950,29
m_1932,438040,33
m_1932,438110,28
m_1932,438170,30
m_1932,438200,28
m_1932,438280,23
m_1932,438380,24
m_1932,438500,35
m_1932,438770,29
m_1932,438980,22
m_1932,439070,20
m_1932,439110,27
m_1932,439390,36
m_1932,439400,33
m_1932,439450,39
m_1932,439490,33
m_1932,439590,34
m_1932,439620,28
m_1932,439670,27
m_1932,439710,32
m_1932,439740,24
m_1932,439760,29
m_1932,439830,25
m_1932,440040,46
m_1932,440080,37
m_1932,440090,36
m_1932,440310,32
m_1932,440340,34
m_1932,440390,38
m_1932,440570,41
m_1932,440620,37
m_1932,440690,52
m_1932,440730,58
m_1932,440930,61
m_1932,441060,40
m_1932,441080,31
m_1932,441130,27
m_1932,441360,26
m_1932,441420,29
m_1932,441530,26
m_1932,441560,26
m_1932,441650,29
m_1932,441710,30
m_1932,442000,44
m_1932,442050,47
m_1932,442100,47
m_1932,442170,36
m_1932,442230,27
m_1932,442410,39
m_1932,442460,41
m_1932,442540,48
m_1932,442630,45
m_1932,442660,35
m_1932,442740,33
m_1932,442850,37
m_1932,442910,39
m_1932,443070,36
m_1932,443100,32
m_1932,443190,33
m_1932,443250,31
m_1932,443280,32
m_1932,443310,32
m_1932,443550,35
m_1932,443570,34
m_1932,443580,36
m_1932,443620,34
m_1932,443700,38
m_1932,443710,41
m_1932,443770,38
m_1932,443870,40
m_1932,444030,44
m_1932,444390,44
m_1932,444440,39
m_1932,444590,45
m_1932,445100,46
m_1932,445150,41
m_1932,445220,32
m_1932,445320,33
m_1932,445330,33
m_1932,445410,38
m_1932,445460,38
m_1932,445510,43
m_1932,445590,41
m_1932,445620,35
m_1932,445670,34
m_1932,445780,29
m_1932,445990,27
m_1932,446010,30
m_1932,446020,36
m_1932,446080,36
m_1932,446210,40
m_1932,446590,46
m_1932,446600,43
m_1932,446790,41
m_1932,446800,48
m_1932,446860,52
m_1932,446920,53
m_1932,447370,43
m_1932,447380,41
m_1932,447400,39
m_1932,447410,43
m_1932,447470,49
m_1932,447480,52
m_1932,447600,59
m_1932,447770,40
m_1932,447820,50
m_1932,448120,46
m_1932,448190,42
m_1932,448280,41
m_1932,448370,49
m_1932,448400,50
m_1932,448510,39
m_1932,448540,37
m_1932,448680,31
m_1932,448880,37
m_1932,449010,40
m_1932,449040,34
m_1932,449200,27
m_1932,449250,29
m_1932,449290,35
m_1932,449430,39
m_1932,449480,36
m_1932,449630,45
m_1932,449640,44
m_1932,449690,45
m_1932,449760,41
m_1932,449910,32
m_1932,449930,40
m_1932,449940,38
m_1932,450010,51
m_1932,450080,47
m_1932,450130,44
m_1932,450200,50
m_1932,450340,72
m_1932,450610,42
m_1932,450750,46
m_1932,450830,33
m_1932,450970,39
m_1932,450980,39
m_1932,451030,38
m_1932,451090,37
m_1932,451120,40
m_1932,451440,48
m_1932,451520,43
m_1932,451540,39
m_1932,451610,39
m_1932,451940,30
m_1932,451970,28
m_1932,452010,34
m_1932,452240,49
m_1932,452310,47
m_1932,452370,38
m_1932,452400,36
m_1932,452410,39
m_1932,452460,38
m_1932,452560,60
m_1932,452800,44
m_1932,452860,61
m_1932,452920,42
m_1932,452950,51
m_1932,453000,45
m_1932,453060,57
m_1932,453480,57
m_1932,453560,57
m_1932,453660,53
m_1932,453680,50
m_1932,453720,55
m_1932,453770,60
m_1932,453790,68
m_1932,453820,69
m_1932,453880,85
m_1932,454070,87
m_1932,454090,85
m_1932,454230,83
m_1932,454340,81
m_1932,454460,79
m_1932,454660,48
m_1932,454740,46
m_1932,454910,49
m_1932,455110,59
m_1932,455180,60
m_1932,455200,60
m_1932,455300,70
m_1932,455320,63
m_1932,455380,56
m_1932,455400,52
m_1932,455520,46
m_1932,455540,54
m_1932,455640,46
m_1932,456190,58
m_1932,456250,59
m_1932,456260,59
m_1932,456310,60
m_1932,456380,62
m_1932,456440,74
m_1932,456470,69
m_1932,456540,67
m_1932,456560,68
m_1932,456590,56
m_1932,456620,62
m_1932,456750,55
m_1932,456870,58
m_1932,456950,56
m_1932,456980,54
m_1932,456990,55
m_1932,457000,57
m_1932,457130,56
m_1932,457260,55
m_1932,457310,65
m_1932,457420,53
m_1932,457490,57
m_1932,457520,52
m_1932,457610,46
m_1932,457720,38
m_1932,457830,43
m_1932,457940,40
m_1932,458070,54
m_1932,458090,54
m_1932,458100,54
m_1932,458300,62
m_1932,458520,56
m_1932,458580,56
m_1932,458620,59
m_1932,458860,70
m_1932,458920,56
m_1932,458950,58
m_1932,459010,63
m_1932,459030,59
m_1932,459040,63
m_1932,459120,57
m_1932,459400,53
m_1932,459460,53
m_1932,460000,43
m_1932,460110,47
m_1932,460160,43
m_1932,460430,56
m_1932,460650,48
m_1932,460700,44
m_1932,460820,57
m_1932,460940,71
m_1932,460950,72
m_1932,461000,67
m_1932,461110,64
m_1932,461170,58
m_1932,461190,59
m_1932,461240,58
m_1932,461360,55
m_1932,461400,54
m_1932,461460,54
m_1932,461580,54
m_1932,461880,52
m_1932,461890,54
m_1932,462000,53
m_1932,462060,61
m_1932,462130,58
m_1932,462340,57
m_1932,462580,58
m_1932,462640,74
m_1932,462850,55
m_1932,462880,55
m_1932,462920,53
m_1932,462940,53
m_1932,463010,51
m_1932,463130,52
m_1932,463310,53
m_1932,463490,53
m_1932,463540,56
m_1932,463590,57
m_1932,463690,55
m_1932,463740,64
m_1932,463890,60
m_1932,464120,56
m_1932,464280,64
m_1932,464480,66
m_1932,464520,62
m_1932,464630,63
m_1932,464770,55
m_1932,464890,56
m_1932,465460,61
m_1932,465510,64
m_1932,465580,57
m_1932,465660,66
m_1932,465700,64
m_1932,465740,63
m_1932,465770,56
m_1932,465840,56
m_1932,465920,57
m_1932,465950,59
m_1932,465980,61
m_1932,466030,66
m_1932,466110,46
m_1932,466180,57
m_1932,466300,51
m_1932,466350,44
m_1932,466420,40
m_1932,466510,45
m_1932,466520,43
m_1932,466600,46
m_1932,466610,50
m_1932,466690,53
m_1932,466830,40
m_1932,467060,38
m_1932,467300,40
m_1932,467380,39
m_1932,467440,51
m_1932,467480,41
m_1932,467500,38
m_1932,467520,40
m_1932,467560,37
m_1932,467620,41
m_1932,467650,40
m_1932,467740,40
m_1932,467800,49
m_1932,467880,37
m_1932,467910,45
m_1932,468000,39
m_1932,468100,49
m_1932,468120,44
m_1932,468390,51
m_1932,468430,46
m_1932,468650,37
m_1932,468770,41
m_1932,468890,47
m_1932,469020,42
m_1932,469060,35
m_1932,469150,40
m_1932,469180,29
m_1932,469190,31
m_1932,469210,37
m_1932,469220,35
m_1932,469260,42
m_1932,469320,50
m_1932,469840,43
m_1932,469870,44
m_1932,469910,41
m_1932,469960,48
m_1932,470110,41
m_1932,470220,44
m_1932,470250,49
m_1932,470380,40
m_1932,470400,39
m_1932,470520,38
m_1932,470600,44
m_1932,470660,39
m_1932,470750,44
m_1932,470800,42
m_1932,470810,43
m_1932,470930,46
m_1932,471160,34
m_1932,471190,35
m_1932,471270,33
m_1932,471370,46
m_1932,471490,40
m_1932,471690,41
m_1932,471810,35
m_1932,471870,36
m_1932,471880,42
m_1932,471920,42
m_1932,472040,46
m_1932,472260,49
m_1932,472490,47
m_1932,472760,38
m_1932,472810,44
m_1932,472860,43
m_1932,472960,45
m_1932,472970,46
m_1932,473030,40
m_1932,473150,41
m_1932,473220,45
m_1932,473240,49
m_1932,473270,45
m_1932,473330,47
m_1932,473350,41
m_1932,473370,39
m_1932,473380,41
m_1932,473480,40
m_1932,473560,47
m_1932,473580,42
m_1932,473690,40
m_1932,473700,40
m_1932,474000,54
m_1932,474010,65
m_1932,474070,43
m_1932,474080,40
m_1932,474090,40
m_1932,474130,38
m_1932,474210,34
m_1932,474270,45
m_1932,474480,47
m_1932,474660,39
m_1932,474670,44
m_1932,474720,38
m_1932,474870,37
m_1932,475110,56
m_1932,475220,52
m_1932,475230,53
m_1932,475330,52
m_1932,475730,48
m_1932,475740,53
m_1932,475790,56
m_1932,475820,53
m_1932,475950,36
m_1932,476020,34
m_1932,476050,33
m_1932,476060,42
m_1932,476070,29
m_1932,476110,47
m_1932,476160,35
m_1932,476170,36
m_1932,476180,31
m_1932,476360,43
m_1932,476430,34
m_1932,476600,35
m_1932,476670,32
m_1932,476800,29
m_1932,476820,29
m_1932,476910,27
m_1932,476930,30
m_1932,476980,26
m_1932,477170,32
m_1932,477270,35
m_1932,477320,45
m_1932,477360,31
m_1932,477370,33
m_1932,477590,31
m_1932,477630,35
m_1932,477710,32
m_1932,477870,29
m_1932,478000,30
m_1932,478030,31
m_1932,478080,28
m_1932,478260,29
m_1932,478430,39
m_1932,478530,37
m_1932,478680,42
m_1932,478810,36
m_1932,478990,40
m_1932,479070,40
m_1932,479130,50
m_1932,479180,41
m_1932,479190,44
m_1932,479460,64
m_1932,479570,47
m_1932,479620,47
m_1932,479650,48
m_1932,479670,47
m_1932,479690,47
m_1932,479720,55
m_1932,479900,49
m_1932,479930,46
m_1932,480150,44
m_1932,480160,46
m_1932,480170,43
m_1932,480190,33
m_1932,480200,33
m_1932,480250,28
m_1932,480350,32
m_1932,480520,30
m_1932,480590,27
m_1932,480660,29
m_1932,480680,28
m_1932,480700,30
m_1932,480750,22
m_1932,480770,24
m_1932,480810,26
m_1932,480960,34
m_1932,480990,26
m_1932,481060,26
m_1932,481080,27
m_1932,481140,37
m_1932,481180,38
m_1932,481250,38
m_1932,481270,43
m_1932,481350,32
m_1932,481430,27
m_1932,481440,28
m_1932,481520,41
m_1932,481650,32
m_1932,481820,35
m_1932,481840,38
m_1932,481900,31
m_1932,481910,34
m_1932,481940,33
m_1932,481980,33
m_1932,482150,43
m_1932,482290,34
m_1932,482470,52
m_1932,482730,38
m_1932,482750,31
m_1932,482770,29
m_1932,482910,33
m_1932,482980,32
m_1932,482990,32
m_1932,483080,31
m_1932,483130,27
m_1932,483400,40
m_1932,483430,47
m_1932,483460,36
m_1932,483480,34
m_1932,483550,33
m_1932,483690,28
m_1932,483750,30
m_1932,483830,32
m_1932,483990,29
m_1932,484330,46
m_1932,484450,30
m_1932,484460,28
m_1932,484480,29
m_1932,484670,28
m_1932,484740,31
m_1932,484790,28
m_1932,484800,28
m_1932,484870,29
m_1932,485040,28
m_1932,485060,28
m_1932,485230,28
m_1932,485310,26
m_1932,485340,26
m_1932,485480,29
m_1932,485540,36
m_1932,485560,36
m_1932,485580,33
m_1932,485600,34
m_1932,485750,31
m_1932,485770,32
m_1932,485810,35
m_1932,485970,38
m_1932,486070,34
m_1932,486090,35
m_1932,486180,33
m_1932,486200,35
m_1932,486350,31
m_1932,486460,28
m_1932,486690,29
m_1932,486700,27
m_1932,486860,37
m_1932,486950,32
m_1932,487040,33
m_1932,487060,32
m_1932,487070,29
m_1932,487080,30
m_1932,487470,26
m_1932,487510,29
m_1932,487580,27
m_1932,487670,32
m_1932,487680,38
m_1932,487740,26
m_1932,487870,39
m_1932,487910,37
m_1932,488010,27
m_1932,488020,25
m_1932,488080,38
m_1932,488090,34
m_1932,488150,32
m_1932,488170,40
m_1932,488230,29
m_1932,488390,27
m_1932,488480,78
m_1932,488590,38
m_1932,488660,31
m_1932,488730,40
m_1932,488740,39
m_1932,488780,36
m_1932,488860,47
m_1932,488880,45
m_1932,488910,44
m_1932,488950,36
m_1932,489170,28
m_1932,489220,31
m_1932,489400,39
m_1932,489580,26
m_1932,489660,34
m_1932,489680,31
m_1932,489740,38
m_1932,489850,31
m_1932,489880,31
m_1932,489890,31
m_1932,489930,33
m_1932,489940,33
m_1932,489970,30
m_1932,490170,30
m_1932,490400,27
m_1932,490470,35
m_1932,490720,29
m_1932,490760,31
m_1932,490820,32
m_1932,490990,32
m_1932,491200,31
m_1932,491380,34
m_1932,491450,33
m_1932,491510,42
m_1932,491520,44
m_1932,491670,26
m_1932,491800,30
m_1932,491830,33
m_1932,491850,25
m_1932,491900,25
m_1932,491960,31
m_1932,492000,31
m_1932,492080,26
m_1932,492180,39
m_1932,492210,31
m_1932,492260,30
m_1932,492320,31
m_1932,492530,28
m_1932,492580,32
m_1932,492650,36
m_1932,492780,25
m_1932,492850,25
m_1932,492930,26
m_1932,492970,27
m_1932,493040,22
m_1932,493320,23
m_1932,493380,33
m_1932,493390,30
m_1932,493430,28
m_1932,493570,27
m_1932,493730,24
m_1932,493810,27
m_1932,493830,23
m_1932,493900,22
m_1932,493990,22
m_1932,494130,26
m_1932,494160,24
m_1932,494250,23
m_1932,494310,18
m_1932,494510,19
m_1932,494520,18
m_1932,494590,17
m_1932,494670,17
m_1932,494730,18
m_1932,494750,19
m_1932,494860,26
m_1932,494900,22
m_1932,494910,18
m_1932,495140,26
m_1932,495230,28
m_1932,495300,25
m_1932,495490,25
m_1932,495500,25
m_1932,495690,23
m_1932,495780,36
m_1932,495870,23
m_1932,495910,25
m_1932,496170,32
m_1932,496180,30
m_1932,496220,51
m_1932,496280,46
m_1932,496380,45
m_1932,496500,46
m_1932,496600,47
m_1932,496670,46
m_1932,496860,26
m_1932,496980,21
m_1932,497080,26
m_1932,497110,24
m_1932,497290,24
m_1932,497530,30
m_1932,497720,25
m_1932,497840,39
m_1932,497870,23
m_1932,497970,23
m_1932,498070,22
m_1932,498310,28
m_1932,498360,19
m_1932,498440,22
m_1932,498520,19
m_1932,498630,28
m_1932,498940,23
m_1932,499020,19
m_1932,499110,25
m_1932,499130,26
m_1932,499150,23
m_1932,499180,35
m_1932,499340,24
m_1932,499370,22
m_1932,499460,20
m_1932,499510,25
m_1932,499970,18
m_1932,500010,16
m_1932,500130,22
m_1932,500230,19
m_1932,500410,20
m_1932,500440,18
m_1932,500450,16
m_1932,500490,20
m_1932,500650,22
m_1932,500810,30
m_1932,500980,19
m_1932,501140,17
m_1932,501310,25
m_1932,501400,28
m_1932,501420,19
m_1932,501570,24
m_1932,501610,25
m_1932,501690,18
m_1932,501830,20
m_1932,501850,21
m_1932,501870,19
m_1932,501900,19
m_1932,502070,15
m_1932,502130,19
m_1932,502160,17
m_1932,502290,18
m_1932,502630,35
m_1932,502720,23
m_1932,503070,24
m_1932,503140,25
m_1932,503150,25
m_1932,503210,31
m_1932,503380,33
m_1932,503450,26
m_1932,503470,25
m_1932,503520,20
m_1932,503540,22
m_1932,503680,23
m_1932,503710,26
m_1932,503890,22
m_1932,504120,25
m_1932,504140,39
m_1932,504160,33
m_1932,504350,29
m_1932,504380,29
m_1932,504410,29
m_1932,504590,27
m_1932,504710,31
m_1932,504750,27
m_1932,504850,34
m_1932,504950,32
m_1932,505020,31
m_1932,505180,32
m_1932,505190,31
m_1932,505230,33
m_1932,505270,32
m_1932,505370,28
m_1932,505390,23
m_1932,505510,29
m_1932,505640,22
m_1932,505900,34
m_1932,505990,29
m_1932,506000,30
m_1932,506110,30
m_1932,506150,27
m_1932,506660,23
m_1932,506710,31
m_1932,506760,27
m_1932,506800,30
m_1932,506880,29
m_1932,506980,27
m_1932,507040,36
m_1932,507330,23
m_1932,507440,45
m_1932,507460,44
m_1932,507490,44
m_1932,507770,45
m_1932,507820,48
m_1932,507860,47
m_1932,507920,47
m_1932,508010,26
m_1932,508150,28
m_1932,508160,29
m_1932,508270,31
m_1932,508360,33
m_1932,508410,24
m_1932,508420,24
m_1932,508460,27
m_1932,508470,28
m_1932,508500,35
m_1932,508540,35
m_1932,508890,30
m_1932,508910,34
m_1932,508940,27
m_1932,509010,25
m_1932,509210,27
m_1932,509450,46
m_1932,509540,36
m_1932,509550,32
m_1932,509640,35
m_1932,509700,27
m_1932,509840,40
m_1932,509980,26
m_1932,510070,40
m_1932,510290,25
m_1932,510320,27
m_1932,510360,32
m_1932,510400,35
m_1932,510420,27
m_1932,510450,30
m_1932,510700,29
m_1932,510740,31
m_1932,510760,32
m_1932,510780,32
m_1932,510790,35
m_1932,510870,32
m_1932,511000,39
m_1932,511050,28
m_1932,511100,28
m_1932,511310,37
m_1932,511360,28
m_1932,511500,43
m_1932,511520,45
m_1932,511680,28
m_1932,511800,31
m_1932,511910,29
m_1932,511940,23
m_1932,512010,26
m_1932,512050,27
m_1932,512060,25
m_1932,512090,24
m_1932,512100,23
m_1932,512260,30
m_1932,512390,29
m_1932,512440,27
m_1932,512480,27
m_1932,512640,26
m_1932,512660,27
m_1932,512720,33
m_1932,512730,31
m_1932,512780,28
m_1932,512940,31
m_1932,512960,49
m_1932,512980,31
m_1932,512990,31
m_1932,513130,34
